dt_PRELIEVO,positivi,terapia intensiva,fascia di età,terapia intensiva/positivi 14gg
2020-04-07,449,25.0,60-69 anni,0.06526567572185205
2020-04-08,473,36.0,60-69 anni,0.06309204647006256
2020-04-09,467,40.0,60-69 anni,0.060206961429915336
2020-04-10,455,16.0,60-69 anni,0.060540752351097175
2020-04-11,315,11.0,60-69 anni,0.05864260816075456
2020-04-12,168,11.0,60-69 anni,0.057593856655290106
2020-04-13,208,13.0,60-69 anni,0.058524734982332155
2020-04-14,317,18.0,60-69 anni,0.05841766329346826
2020-04-15,403,20.0,60-69 anni,0.05533790401567091
2020-04-16,335,9.0,60-69 anni,0.05038961038961039
2020-04-17,314,19.0,60-69 anni,0.05271828665568369
2020-04-18,239,17.0,60-69 anni,0.054519368723098996
2020-04-19,109,10.0,60-69 anni,0.054886997358379805
2020-04-20,276,20.0,60-69 anni,0.05336495701156241
2020-04-21,269,14.0,60-69 anni,0.052016004924592185
2020-04-22,209,8.0,60-69 anni,0.05174686882003955
2020-04-23,233,8.0,60-69 anni,0.05254120879120879
2020-04-24,247,14.0,60-69 anni,0.05098622999627838
2020-04-25,158,9.0,60-69 anni,0.05160281469898358
2020-04-26,90,8.0,60-69 anni,0.0495603517186251
2020-04-27,174,6.0,60-69 anni,0.04472573839662447
2020-04-28,193,7.0,60-69 anni,0.043710972346119537
2020-04-29,188,8.0,60-69 anni,0.0440426518312471
2020-04-30,213,5.0,60-69 anni,0.04483430799220273
2020-05-01,89,3.0,60-69 anni,0.04389994895354773
2020-05-02,110,12.0,60-69 anni,0.04333868378812199
2020-05-03,53,2.0,60-69 anni,0.04194260485651214
2020-05-04,144,2.0,60-69 anni,0.04246655031995346
2020-05-05,141,6.0,60-69 anni,0.043343653250773995
2020-05-06,124,5.0,60-69 anni,0.041639127561136816
2020-05-07,128,5.0,60-69 anni,0.043668122270742356
2020-05-08,154,8.0,60-69 anni,0.04145454545454545
2020-05-09,68,4.0,60-69 anni,0.03555219364599092
2020-05-10,33,3.0,60-69 anni,0.03453568687643899
2020-05-11,81,3.0,60-69 anni,0.03761242845461979
2020-05-12,89,4.0,60-69 anni,0.037037037037037035
2020-05-13,86,1.0,60-69 anni,0.036101083032490974
2020-05-14,74,2.0,60-69 anni,0.03409090909090909
2020-05-15,90,0.0,60-69 anni,0.028282828282828285
2020-05-16,57,2.0,60-69 anni,0.02502606882168926
2020-05-17,34,0.0,60-69 anni,0.024312896405919663
2020-05-18,64,3.0,60-69 anni,0.024520255863539446
2020-05-19,79,3.0,60-69 anni,0.0227765726681128
2020-05-20,71,2.0,60-69 anni,0.022050716648291068
2020-05-21,76,1.0,60-69 anni,0.0200445434298441
2020-05-22,88,0.0,60-69 anni,0.02107728337236534
2020-05-23,37,0.0,60-69 anni,0.021352313167259787
2020-05-24,20,2.0,60-69 anni,0.02195121951219512
2020-05-25,73,3.0,60-69 anni,0.021065675340768277
2020-05-26,73,2.0,60-69 anni,0.021592442645074223
2020-05-27,71,0.0,60-69 anni,0.01971830985915493
2020-05-28,65,0.0,60-69 anni,0.020771513353115726
2020-05-29,46,0.0,60-69 anni,0.02190923317683881
2020-05-30,46,2.0,60-69 anni,0.022435897435897436
2020-05-31,11,0.0,60-69 anni,0.019672131147540985
2020-06-01,51,2.0,60-69 anni,0.021015761821366025
2020-06-02,13,2.0,60-69 anni,0.01824817518248175
2020-06-03,40,0.0,60-69 anni,0.022556390977443608
2020-06-04,40,1.0,60-69 anni,0.024299065420560748
2020-06-05,53,0.0,60-69 anni,0.024574669187145556
2020-06-06,22,0.0,60-69 anni,0.021442495126705652
2020-06-07,6,0.0,60-69 anni,0.02524271844660194
2020-06-08,34,3.0,60-69 anni,0.024242424242424242
2020-06-09,50,0.0,60-69 anni,0.01953125
2020-06-10,55,2.0,60-69 anni,0.019880715705765408
2020-06-11,68,1.0,60-69 anni,0.02044989775051125
2020-06-12,40,0.0,60-69 anni,0.02074688796680498
2020-06-13,30,0.0,60-69 anni,0.020703933747412008
2020-06-14,13,2.0,60-69 anni,0.020703933747412008
2020-06-15,31,1.0,60-69 anni,0.01417004048582996
2020-06-16,30,0.0,60-69 anni,0.014522821576763486
2020-06-17,31,0.0,60-69 anni,0.011111111111111112
2020-06-18,26,1.0,60-69 anni,0.012376237623762377
2020-06-19,46,0.0,60-69 anni,0.013192612137203167
2020-06-20,23,0.0,60-69 anni,0.01652892561983471
2020-06-21,6,0.0,60-69 anni,0.014204545454545454
2020-06-22,45,0.0,60-69 anni,0.011695906432748537
2020-06-23,38,0.0,60-69 anni,0.014925373134328358
2020-06-24,23,0.0,60-69 anni,0.018292682926829267
2020-06-25,22,1.0,60-69 anni,0.01812688821752266
2020-06-26,15,0.0,60-69 anni,0.019230769230769232
2020-06-27,14,1.0,60-69 anni,0.019801980198019802
2020-06-28,2,1.0,60-69 anni,0.019867549668874173
2020-06-29,21,0.0,60-69 anni,0.022058823529411766
2020-06-30,23,1.0,60-69 anni,0.022900763358778626
2020-07-01,24,1.0,60-69 anni,0.02702702702702703
2020-07-02,29,1.0,60-69 anni,0.023076923076923078
2020-07-03,27,0.0,60-69 anni,0.022641509433962263
2020-07-04,14,0.0,60-69 anni,0.019011406844106463
2020-07-05,5,0.0,60-69 anni,0.015037593984962405
2020-07-06,15,0.0,60-69 anni,0.015384615384615385
2020-07-07,28,0.0,60-69 anni,0.015444015444015444
2020-07-08,20,1.0,60-69 anni,0.012096774193548387
2020-07-09,23,0.0,60-69 anni,0.012658227848101266
2020-07-10,20,0.0,60-69 anni,0.017543859649122806
2020-07-11,12,0.0,60-69 anni,0.017777777777777778
2020-07-12,5,0.0,60-69 anni,0.017857142857142856
2020-07-13,15,0.0,60-69 anni,0.02100840336134454
2020-07-14,22,1.0,60-69 anni,0.02109704641350211
2020-07-15,13,0.0,60-69 anni,0.0205761316872428
2020-07-16,18,1.0,60-69 anni,0.02
2020-07-17,18,1.0,60-69 anni,0.0196078431372549
2020-07-18,11,0.0,60-69 anni,0.01937984496124031
2020-07-19,4,0.0,60-69 anni,0.019230769230769232
2020-07-20,29,1.0,60-69 anni,0.018656716417910446
2020-07-21,27,0.0,60-69 anni,0.014598540145985401
2020-07-22,26,1.0,60-69 anni,0.014035087719298246
2020-07-23,30,0.0,60-69 anni,0.016722408026755852
2020-07-24,25,0.0,60-69 anni,0.013157894736842105
2020-07-25,15,0.0,60-69 anni,0.01935483870967742
2020-07-26,7,0.0,60-69 anni,0.019169329073482427
2020-07-27,23,0.0,60-69 anni,0.015873015873015872
2020-07-28,28,0.0,60-69 anni,0.018633540372670808
2020-07-29,24,0.0,60-69 anni,0.018292682926829267
2020-07-30,32,2.0,60-69 anni,0.02147239263803681
2020-07-31,23,0.0,60-69 anni,0.023880597014925373
2020-08-01,17,2.0,60-69 anni,0.026785714285714284
2020-08-02,7,0.0,60-69 anni,0.031791907514450865
2020-08-03,31,0.0,60-69 anni,0.036931818181818184
2020-08-04,34,1.0,60-69 anni,0.03932584269662921
2020-08-05,32,1.0,60-69 anni,0.038356164383561646
2020-08-06,28,1.0,60-69 anni,0.032520325203252036
2020-08-07,34,1.0,60-69 anni,0.034210526315789476
2020-08-08,16,1.0,60-69 anni,0.034031413612565446
2020-08-09,17,2.0,60-69 anni,0.03367875647668394
2020-08-10,29,2.0,60-69 anni,0.0375
2020-08-11,32,1.0,60-69 anni,0.03712871287128713
2020-08-12,33,0.0,60-69 anni,0.03341288782816229
2020-08-13,36,0.0,60-69 anni,0.033860045146726865
2020-08-14,34,1.0,60-69 anni,0.03164556962025317
2020-08-15,19,2.0,60-69 anni,0.03024193548387097
2020-08-16,11,0.0,60-69 anni,0.025540275049115914
2020-08-17,45,2.0,60-69 anni,0.021937842778793418
2020-08-18,38,1.0,60-69 anni,0.023178807947019868
2020-08-19,47,0.0,60-69 anni,0.03048780487804878
2020-08-20,52,2.0,60-69 anni,0.031746031746031744
2020-08-21,65,1.0,60-69 anni,0.030343007915567283
2020-08-22,38,1.0,60-69 anni,0.028117359413202935
2020-08-23,30,0.0,60-69 anni,0.027122641509433963
2020-08-24,67,1.0,60-69 anni,0.024945770065075923
2020-08-25,89,3.0,60-69 anni,0.023023023023023025
2020-08-26,85,6.0,60-69 anni,0.023518344308560677
2020-08-27,73,2.0,60-69 anni,0.02378854625550661
2020-08-28,99,2.0,60-69 anni,0.023083264633140973
2020-08-29,79,2.0,60-69 anni,0.02292490118577075
2020-08-30,41,0.0,60-69 anni,0.02397525135344161
2020-08-31,119,2.0,60-69 anni,0.02490842490842491
2020-09-01,115,1.0,60-69 anni,0.022840827980014276
2020-09-02,111,2.0,60-69 anni,0.02323991797676008
2020-09-03,124,4.0,60-69 anni,0.026281208935611037
2020-09-04,143,2.0,60-69 anni,0.02564102564102564
2020-09-05,90,2.0,60-69 anni,0.027380211574362167
2020-09-06,58,2.0,60-69 anni,0.030826140567200986
2020-09-07,139,4.0,60-69 anni,0.03003003003003003
2020-09-08,125,1.0,60-69 anni,0.030903790087463558
2020-09-09,147,8.0,60-69 anni,0.03278688524590164
2020-09-10,132,8.0,60-69 anni,0.03285870755750274
2020-09-11,137,2.0,60-69 anni,0.03304442036836403
2020-09-12,126,6.0,60-69 anni,0.032511798636601995
2020-09-13,56,6.0,60-69 anni,0.033402922755741124
2020-09-14,162,2.0,60-69 anni,0.03214465092918132
2020-09-15,165,4.0,60-69 anni,0.031067961165048542
2020-09-16,165,7.0,60-69 anni,0.028937381404174574
2020-09-17,181,6.0,60-69 anni,0.02662993572084481
2020-09-18,163,3.0,60-69 anni,0.027391109115401886
2020-09-19,151,3.0,60-69 anni,0.02663115845539281
2020-09-20,67,4.0,60-69 anni,0.024165202108963092
2020-09-21,214,4.0,60-69 anni,0.024850042844901457
2020-09-22,194,1.0,60-69 anni,0.025295109612141653
2020-09-23,195,5.0,60-69 anni,0.025915261209378856
2020-09-24,202,5.0,60-69 anni,0.026587301587301587
2020-09-25,186,5.0,60-69 anni,0.025767336112163697
2020-09-26,152,5.0,60-69 anni,0.027007029226785054
2020-09-27,79,1.0,60-69 anni,0.027450980392156862
2020-09-28,220,5.0,60-69 anni,0.02848625372639947
2020-09-29,203,6.0,60-69 anni,0.029836973239003382
2020-09-30,224,10.0,60-69 anni,0.031012122920778123
2020-10-01,270,10.0,60-69 anni,0.032066201189552626
2020-10-02,282,4.0,60-69 anni,0.0309878844361603
2020-10-03,215,8.0,60-69 anni,0.030205655526992288
2020-10-04,169,8.0,60-69 anni,0.03169734151329243
2020-10-05,428,13.0,60-69 anni,0.030564545127651922
2020-10-06,426,12.0,60-69 anni,0.03110690036317701
2020-10-07,491,18.0,60-69 anni,0.030124702255849796
2020-10-08,522,19.0,60-69 anni,0.02946708463949843
2020-10-09,611,14.0,60-69 anni,0.029526898557208366
2020-10-10,528,13.0,60-69 anni,0.029393691110200737
2020-10-11,301,15.0,60-69 anni,0.02976190476190476
2020-10-12,892,20.0,60-69 anni,0.0293037088873338
2020-10-13,974,33.0,60-69 anni,0.029469240991167045
2020-10-14,1028,28.0,60-69 anni,0.029011535539131036
2020-10-15,1108,30.0,60-69 anni,0.02843572662225512
2020-10-16,1248,33.0,60-69 anni,0.028353084505482334
2020-10-17,1038,31.0,60-69 anni,0.02899593851215876
2020-10-18,653,26.0,60-69 anni,0.02948148148148148
2020-10-19,1612,43.0,60-69 anni,0.03018390492973657
2020-10-20,1787,54.0,60-69 anni,0.029096920851415582
2020-10-21,2175,61.0,60-69 anni,0.028781844142180806
2020-10-22,2257,60.0,60-69 anni,0.028756091660042168
2020-10-23,2457,65.0,60-69 anni,0.02798704837623826
2020-10-24,1921,65.0,60-69 anni,0.028213261758067466
2020-10-25,1100,48.0,60-69 anni,0.028469326980345443
2020-10-26,2773,91.0,60-69 anni,0.029124579124579126
2020-10-27,3038,69.0,60-69 anni,0.02865821447437929
2020-10-28,3447,90.0,60-69 anni,0.028496120946886812
2020-10-29,3427,96.0,60-69 anni,0.028058387943883226
2020-10-30,3508,74.0,60-69 anni,0.02750863879666644
2020-10-31,2631,83.0,60-69 anni,0.027288269331930563
2020-11-01,1447,57.0,60-69 anni,0.027616435989894845
2020-11-02,3672,125.0,60-69 anni,0.027488250652741516
2020-11-03,4007,101.0,60-69 anni,0.02734675687720293
2020-11-04,4531,122.0,60-69 anni,0.02687059946696368
2020-11-05,4310,100.0,60-69 anni,0.02659345812653875
2020-11-06,4465,97.0,60-69 anni,0.026446502886293462
2020-11-07,3268,92.0,60-69 anni,0.026200212024837195
2020-11-08,1789,82.0,60-69 anni,0.026117642618557868
2020-11-09,4335,128.0,60-69 anni,0.024963590873445612
2020-11-10,4529,103.0,60-69 anni,0.02467652495378928
2020-11-11,4359,91.0,60-69 anni,0.02429878784503722
2020-11-12,4327,106.0,60-69 anni,0.023786462019893456
2020-11-13,4473,92.0,60-69 anni,0.02380503618817853
2020-11-14,3312,88.0,60-69 anni,0.023170149823456436
2020-11-15,1614,57.0,60-69 anni,0.0228409244492499
2020-11-16,4239,78.0,60-69 anni,0.021981052175454492
2020-11-17,4549,99.0,60-69 anni,0.021716336653627454
2020-11-18,4302,96.0,60-69 anni,0.021689780419349512
2020-11-19,4125,68.0,60-69 anni,0.021270735789495985
2020-11-20,3835,83.0,60-69 anni,0.02119519810034739
2020-11-21,2607,43.0,60-69 anni,0.021038344078724125
2020-11-22,1187,51.0,60-69 anni,0.020907044065615953
2020-11-23,3313,61.0,60-69 anni,0.021472246106811886
2020-11-24,3352,64.0,60-69 anni,0.02161080540270135
2020-11-25,3221,65.0,60-69 anni,0.0215625654998952
2020-11-26,3072,59.0,60-69 anni,0.022309747431624755
2020-11-27,2754,52.0,60-69 anni,0.02275800558160946
2020-11-28,2035,54.0,60-69 anni,0.02347182496387816
2020-11-29,935,37.0,60-69 anni,0.023221757322175733
2020-11-30,2581,67.0,60-69 anni,0.023563289571463957
2020-12-01,2661,64.0,60-69 anni,0.024355877616747183
2020-12-02,2490,55.0,60-69 anni,0.024419812954624177
2020-12-03,2264,55.0,60-69 anni,0.024312106218630974
2020-12-04,2285,64.0,60-69 anni,0.02473754949326165
2020-12-05,1763,48.0,60-69 anni,0.02445963421392943
2020-12-06,734,32.0,60-69 anni,0.02423178882126722
2020-12-07,2149,45.0,60-69 anni,0.0241335925883564
2020-12-08,864,29.0,60-69 anni,0.02369982820552866
2020-12-09,2283,44.0,60-69 anni,0.02384470982945241
2020-12-10,2295,37.0,60-69 anni,0.023621409181151493
2020-12-11,2190,50.0,60-69 anni,0.02271981627296588
2020-12-12,1571,35.0,60-69 anni,0.02181395927507983
2020-12-13,653,24.0,60-69 anni,0.021557084818837575
2020-12-14,2027,51.0,60-69 anni,0.021254340822559725
2020-12-15,2044,38.0,60-69 anni,0.02113564668769716
2020-12-16,1915,45.0,60-69 anni,0.021321877586410753
2020-12-17,1908,41.0,60-69 anni,0.02201561619576592
2020-12-18,1988,35.0,60-69 anni,0.022519807096107475
2020-12-19,1492,20.0,60-69 anni,0.02294776945908829
2020-12-20,743,26.0,60-69 anni,0.022558037669732807
2020-12-21,1928,33.0,60-69 anni,0.02255933234808311
2020-12-22,2323,57.0,60-69 anni,0.021965560688786225
2020-12-23,2296,49.0,60-69 anni,0.021546158812136864
2020-12-24,1768,43.0,60-69 anni,0.02208290072677901
2020-12-25,568,26.0,60-69 anni,0.023058406182693527
2020-12-26,920,30.0,60-69 anni,0.023623690471221672
2020-12-27,910,21.0,60-69 anni,0.02356388246946187
2020-12-28,2203,55.0,60-69 anni,0.023476443158064
2020-12-29,2848,42.0,60-69 anni,0.02296854650933344
2020-12-30,2889,56.0,60-69 anni,0.02377192253345524
2020-12-31,2166,60.0,60-69 anni,0.023780684754521962
2021-01-01,625,28.0,60-69 anni,0.023191897895410565
2021-01-02,1772,40.0,60-69 anni,0.023274537070921468
2021-01-03,1016,31.0,60-69 anni,0.023832291283560132
2021-01-04,2572,46.0,60-69 anni,0.02350840648712989
2021-01-05,2786,55.0,60-69 anni,0.024094063222821895
2021-01-06,1019,39.0,60-69 anni,0.024564953460137595
2021-01-07,2474,60.0,60-69 anni,0.02464686632699557
2021-01-08,2361,53.0,60-69 anni,0.024180100055586438
2021-01-09,1685,50.0,60-69 anni,0.024192238999837638
2021-01-10,774,33.0,60-69 anni,0.02474960682062743
2021-01-11,1897,39.0,60-69 anni,0.02545517300888774
2021-01-12,1904,35.0,60-69 anni,0.025961058412381426
2021-01-13,1659,38.0,60-69 anni,0.02526884099659247
2021-01-14,1597,48.0,60-69 anni,0.025287676317743132
2021-01-15,1670,42.0,60-69 anni,0.025152071063049144
2021-01-16,1222,27.0,60-69 anni,0.024404761904761905
2021-01-17,542,33.0,60-69 anni,0.02411696729136311
2021-01-18,1588,38.0,60-69 anni,0.024676850763807285
2021-01-19,1641,37.0,60-69 anni,0.025225318553817468
2021-01-20,1583,38.0,60-69 anni,0.025208768267223382
2021-01-21,1429,34.0,60-69 anni,0.025170897143765567
2021-01-22,1523,29.0,60-69 anni,0.025096732588134135
2021-01-23,1131,21.0,60-69 anni,0.025751768072126546
2021-01-24,517,21.0,60-69 anni,0.025160628475784246
2021-01-25,1567,42.0,60-69 anni,0.025258011950027158
2021-01-26,1637,39.0,60-69 anni,0.025284588441331
2021-01-27,1513,34.0,60-69 anni,0.026132980482963943
2021-01-28,1308,40.0,60-69 anni,0.027086788280818133
2021-01-29,1407,34.0,60-69 anni,0.027608719707867654
2021-01-30,1137,37.0,60-69 anni,0.028068030235660294
2021-01-31,540,22.0,60-69 anni,0.028720917288211065
2021-02-01,1477,37.0,60-69 anni,0.02854253286886167
2021-02-02,1503,34.0,60-69 anni,0.0289128106859043
2021-02-03,1449,50.0,60-69 anni,0.030031731640979147
2021-02-04,1381,50.0,60-69 anni,0.029960652051714446
2021-02-05,1507,38.0,60-69 anni,0.03044799639801891
2021-02-06,1049,27.0,60-69 anni,0.03073607803107633
2021-02-07,491,32.0,60-69 anni,0.030947775628626693
2021-02-08,1399,34.0,60-69 anni,0.03155298032241409
2021-02-09,1582,44.0,60-69 anni,0.03247873074269947
2021-02-10,1418,51.0,60-69 anni,0.03234516833275882
2021-02-11,1450,43.0,60-69 anni,0.031899109792284865
2021-02-12,1385,42.0,60-69 anni,0.03230751760163525
2021-02-13,1003,38.0,60-69 anni,0.032501256491874686
2021-02-14,484,24.0,60-69 anni,0.03274963980937604
2021-02-15,1330,43.0,60-69 anni,0.033394773934728395
2021-02-16,1468,49.0,60-69 anni,0.03406016234282986
2021-02-17,1459,48.0,60-69 anni,0.033521271143003586
2021-02-18,1499,46.0,60-69 anni,0.03404911024952779
2021-02-19,1595,48.0,60-69 anni,0.03424918908605228
2021-02-20,1344,40.0,60-69 anni,0.0342506799428387
2021-02-21,630,41.0,60-69 anni,0.034090391880205725
2021-02-22,1799,59.0,60-69 anni,0.03454561236003819
2021-02-23,1985,70.0,60-69 anni,0.03462482833243165
2021-02-24,2079,63.0,60-69 anni,0.034645166440488546
2021-02-25,2058,74.0,60-69 anni,0.03514044619119177
2021-02-26,2231,75.0,60-69 anni,0.03583389149363697
2021-02-27,1732,63.0,60-69 anni,0.03604422783152688
2021-02-28,762,30.0,60-69 anni,0.035697527522107926
2021-03-01,2401,90.0,60-69 anni,0.03603255911865834
2021-03-02,2455,85.0,60-69 anni,0.03646168978733508
2021-03-03,2484,84.0,60-69 anni,0.036955944798301485
2021-03-04,2398,90.0,60-69 anni,0.0365160326175238
2021-03-05,2516,99.0,60-69 anni,0.036004608589899505
2021-03-06,1964,68.0,60-69 anni,0.03586551222903368
2021-03-07,841,39.0,60-69 anni,0.03587683229228789
2021-03-08,2596,97.0,60-69 anni,0.03596049934786659
2021-03-09,2966,118.0,60-69 anni,0.03516436514725651
2021-03-10,2740,102.0,60-69 anni,0.035473228608614064
2021-03-11,2695,84.0,60-69 anni,0.03528137877101693
2021-03-12,2696,76.0,60-69 anni,0.03541017030462941
2021-03-13,2132,73.0,60-69 anni,0.03563809008684155
2021-03-14,975,38.0,60-69 anni,0.035866243183316354
2021-03-15,2744,105.0,60-69 anni,0.035808304415460096
2021-03-16,2985,78.0,60-69 anni,0.03530439497544959
2021-03-17,2791,105.0,60-69 anni,0.03515966589271176
2021-03-18,2606,91.0,60-69 anni,0.03547685241145896
2021-03-19,2621,107.0,60-69 anni,0.036317567567567564
2021-03-20,1891,73.0,60-69 anni,0.036376886405732854
2021-03-21,936,50.0,60-69 anni,0.03644217314595121
2021-03-22,2650,97.0,60-69 anni,0.03580171358629131
2021-03-23,2735,93.0,60-69 anni,0.03680886632406662
2021-03-24,2706,96.0,60-69 anni,0.035850471963493155
2021-03-25,2624,92.0,60-69 anni,0.035337353938937055
2021-03-26,2756,106.0,60-69 anni,0.03438876739247568
2021-03-27,1913,67.0,60-69 anni,0.03336298932384341
2021-03-28,916,38.0,60-69 anni,0.032870919168295265
2021-03-29,2550,77.0,60-69 anni,0.03254076086956522
2021-03-30,2607,97.0,60-69 anni,0.031959192171559445
2021-03-31,2483,63.0,60-69 anni,0.03070827142149579
2021-04-01,2448,69.0,60-69 anni,0.03002025462962963
2021-04-02,2336,67.0,60-69 anni,0.028757095906782194
2021-04-03,1812,38.0,60-69 anni,0.027932537426568125
2021-04-04,677,26.0,60-69 anni,0.027315733251945674
2021-04-05,877,29.0,60-69 anni,0.02705983709273183
2021-04-06,2113,56.0,60-69 anni,0.025532600378559058
2021-04-07,2154,43.0,60-69 anni,0.025236200895077075
2021-04-08,2006,54.0,60-69 anni,0.024234365617225702
2021-04-09,1884,46.0,60-69 anni,0.023898926536201792
2021-04-10,1522,34.0,60-69 anni,0.023976793727054344
2021-04-11,743,17.0,60-69 anni,0.02377921251250341
2021-04-12,1874,52.0,60-69 anni,0.023801112779298774
2021-04-13,1902,40.0,60-69 anni,0.023903666427030915
2021-04-14,1784,38.0,60-69 anni,0.024497139693670417
2021-04-15,1630,25.0,60-69 anni,0.02391891251835362
2021-04-16,1659,43.0,60-69 anni,0.023636890951276104
2021-04-17,1238,26.0,60-69 anni,0.023703194778426657
2021-04-18,608,20.0,60-69 anni,0.023865045894319026
2021-04-19,1529,45.0,60-69 anni,0.02333265555103701
2021-04-20,1723,49.0,60-69 anni,0.023865231633130556
2021-04-21,1574,42.0,60-69 anni,0.023535648025443945
2021-04-22,1443,28.0,60-69 anni,0.023840485478977026
2021-04-23,1459,30.0,60-69 anni,0.023407669747108627
2021-04-24,1211,28.0,60-69 anni,0.023880426068033443
2021-04-25,521,15.0,60-69 anni,0.02374075785582255
2021-04-26,1391,30.0,60-69 anni,0.023541937773571515
2021-04-27,1463,40.0,60-69 anni,0.023251545003977237
2021-04-28,1416,23.0,60-69 anni,0.02252309249652031
2021-04-29,1221,21.0,60-69 anni,0.022432344310401045
2021-04-30,1274,26.0,60-69 anni,0.022539035980991176
2021-05-01,629,20.0,60-69 anni,0.022519994387540338
2021-05-02,458,14.0,60-69 anni,0.02245274975131448
2021-05-03,1123,32.0,60-69 anni,0.022268408551068885
2021-05-04,1160,31.0,60-69 anni,0.020982839313572543
2021-05-05,1037,18.0,60-69 anni,0.021721176081929302
2021-05-06,972,16.0,60-69 anni,0.02208887729367771
2021-05-07,854,18.0,60-69 anni,0.02188567734786222
2021-05-08,735,17.0,60-69 anni,0.02146204311152765
2021-05-09,341,10.0,60-69 anni,0.021878898378274638
2021-05-10,789,14.0,60-69 anni,0.02098187003463027
2021-05-11,811,9.0,60-69 anni,0.01968247063940844
2021-05-12,704,17.0,60-69 anni,0.01971243042671614
2021-05-13,612,12.0,60-69 anni,0.020687936191425723
2021-05-14,604,9.0,60-69 anni,0.0204539456320929
2021-05-15,470,12.0,60-69 anni,0.02100840336134454
2021-05-16,209,13.0,60-69 anni,0.02062301701759446
2021-05-17,520,10.0,60-69 anni,0.021078735275883446
